"period","region","component","route","value","color"
2005,"CAZ","BOF Scrap","BF-BOF",1.6335238974359e-07,"#fe0404"
2005,"CAZ","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"CAZ","CAPEX","BF-BOF",35.782526312275,"#7b7878"
2005,"CAZ","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"CAZ","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"CAZ","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"CAZ","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"CAZ","CAPEX","Scrap EAF",10.7290006754886,"#7b7878"
2005,"CAZ","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"CAZ","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"CAZ","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"CAZ","EAF Scrap","Scrap EAF",79.9761451794872,"#a45353"
2005,"CAZ","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"CAZ","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"CAZ","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"CAZ","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"CAZ","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"CAZ","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"CAZ","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"CAZ","Iron Ore","BF-BOF",114.130541444431,"#7e433d"
2005,"CAZ","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"CAZ","Liquids","BF-BOF",NA,"#11522b"
2005,"CAZ","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"CAZ","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"CAZ","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"CAZ","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"CAZ","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"CAZ","OPEX","BF-BOF",37.4879481452308,"#cccccc"
2005,"CAZ","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"CAZ","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"CAZ","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"CAZ","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"CAZ","OPEX","Scrap EAF",8.37372953846154,"#cccccc"
2005,"CAZ","Solids","BF-BOF",6.46595968593871,"#76512c"
2005,"CAZ","Solids","BF-BOF CCS",0,"#76512c"
2005,"CHA","BOF Scrap","BF-BOF",2.04796237261911e-07,"#fe0404"
2005,"CHA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"CHA","CAPEX","BF-BOF",44.8608481331803,"#7b7878"
2005,"CHA","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"CHA","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"CHA","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"CHA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"CHA","CAPEX","Scrap EAF",4.66882281804253,"#7b7878"
2005,"CHA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"CHA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"CHA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"CHA","EAF Scrap","Scrap EAF",34.8023513845169,"#a45353"
2005,"CHA","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"CHA","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"CHA","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"CHA","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"CHA","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"CHA","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"CHA","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"CHA","Iron Ore","BF-BOF",143.086400395934,"#7e433d"
2005,"CHA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"CHA","Liquids","BF-BOF",NA,"#11522b"
2005,"CHA","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"CHA","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"CHA","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"CHA","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"CHA","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"CHA","OPEX","BF-BOF",46.998949540095,"#cccccc"
2005,"CHA","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"CHA","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"CHA","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"CHA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"CHA","OPEX","Scrap EAF",3.64390503121165,"#cccccc"
2005,"CHA","Solids","BF-BOF",NA,"#76512c"
2005,"CHA","Solids","BF-BOF CCS",NA,"#76512c"
2005,"EUR","BOF Scrap","BF-BOF",1.46315045708481e-07,"#fe0404"
2005,"EUR","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"EUR","CAPEX","BF-BOF",32.0504767708849,"#7b7878"
2005,"EUR","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"EUR","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"EUR","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"EUR","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"EUR","CAPEX","Scrap EAF",13.2203073773002,"#7b7878"
2005,"EUR","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"EUR","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"EUR","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"EUR","EAF Scrap","Scrap EAF",98.5468501777552,"#a45353"
2005,"EUR","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"EUR","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"EUR","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"EUR","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"EUR","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"EUR","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"EUR","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"EUR","Iron Ore","BF-BOF",102.226942711935,"#7e433d"
2005,"EUR","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"EUR","Liquids","BF-BOF",NA,"#11522b"
2005,"EUR","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"EUR","Non-H2 Gases","BF-BOF",4.24710408354854,"#85b3dd"
2005,"EUR","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2005,"EUR","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2005,"EUR","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2005,"EUR","OPEX","BF-BOF",33.578026345353,"#cccccc"
2005,"EUR","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"EUR","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"EUR","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"EUR","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"EUR","OPEX","Scrap EAF",10.3181350939563,"#cccccc"
2005,"EUR","Solids","BF-BOF",7.46867905736362,"#76512c"
2005,"EUR","Solids","BF-BOF CCS",0,"#76512c"
2005,"IND","BOF Scrap","BF-BOF",1.67744844910441e-07,"#fe0404"
2005,"IND","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"IND","CAPEX","BF-BOF",36.7446986002352,"#7b7878"
2005,"IND","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"IND","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"IND","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"IND","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"IND","CAPEX","Scrap EAF",10.0867084865162,"#7b7878"
2005,"IND","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"IND","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"IND","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"IND","EAF Scrap","Scrap EAF",75.1883690476191,"#a45353"
2005,"IND","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"IND","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"IND","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"IND","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"IND","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"IND","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"IND","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"IND","Iron Ore","BF-BOF",117.199448408388,"#7e433d"
2005,"IND","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"IND","Liquids","BF-BOF",NA,"#11522b"
2005,"IND","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"IND","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"IND","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"IND","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"IND","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"IND","OPEX","BF-BOF",38.4959782804718,"#cccccc"
2005,"IND","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"IND","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"IND","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"IND","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"IND","OPEX","Scrap EAF",7.87243577981652,"#cccccc"
2005,"IND","Solids","BF-BOF",NA,"#76512c"
2005,"IND","Solids","BF-BOF CCS",NA,"#76512c"
2005,"JPN","BOF Scrap","BF-BOF",1.76023043922824e-07,"#fe0404"
2005,"JPN","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"JPN","CAPEX","BF-BOF",38.5580474863078,"#7b7878"
2005,"JPN","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"JPN","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"JPN","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"JPN","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"JPN","CAPEX","Scrap EAF",8.87621859818734,"#7b7878"
2005,"JPN","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"JPN","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"JPN","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"JPN","EAF Scrap","Scrap EAF",66.165132124122,"#a45353"
2005,"JPN","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"JPN","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"JPN","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"JPN","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"JPN","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"JPN","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"JPN","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"JPN","Iron Ore","BF-BOF",122.983234840597,"#7e433d"
2005,"JPN","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"JPN","Liquids","BF-BOF",621.305463681481,"#11522b"
2005,"JPN","Liquids","BF-BOF CCS",0,"#11522b"
2005,"JPN","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"JPN","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"JPN","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"JPN","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"JPN","OPEX","BF-BOF",40.3957527239264,"#cccccc"
2005,"JPN","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"JPN","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"JPN","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"JPN","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"JPN","OPEX","Scrap EAF",6.92767724726594,"#cccccc"
2005,"JPN","Solids","BF-BOF",NA,"#76512c"
2005,"JPN","Solids","BF-BOF CCS",NA,"#76512c"
2005,"LAM","BOF Scrap","BF-BOF",1.78896197793538e-07,"#fe0404"
2005,"LAM","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"LAM","CAPEX","BF-BOF",39.1874151015562,"#7b7878"
2005,"LAM","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"LAM","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"LAM","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"LAM","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"LAM","CAPEX","Scrap EAF",8.45608812017993,"#7b7878"
2005,"LAM","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"LAM","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"LAM","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"LAM","EAF Scrap","Scrap EAF",63.0333944050433,"#a45353"
2005,"LAM","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"LAM","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"LAM","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"LAM","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"LAM","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"LAM","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"LAM","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"LAM","Iron Ore","BF-BOF",124.990641083215,"#7e433d"
2005,"LAM","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"LAM","Liquids","BF-BOF",NA,"#11522b"
2005,"LAM","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"LAM","Non-H2 Gases","BF-BOF",0.568584492396624,"#85b3dd"
2005,"LAM","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2005,"LAM","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2005,"LAM","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2005,"LAM","OPEX","BF-BOF",41.0551164680851,"#cccccc"
2005,"LAM","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"LAM","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"LAM","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"LAM","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"LAM","OPEX","Scrap EAF",6.59977541371158,"#cccccc"
2005,"LAM","Solids","BF-BOF",1.5963443020855,"#76512c"
2005,"LAM","Solids","BF-BOF CCS",0,"#76512c"
2005,"MEA","BOF Scrap","BF-BOF",9.63642064144737e-09,"#fe0404"
2005,"MEA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"MEA","CAPEX","BF-BOF",2.11086887495181,"#7b7878"
2005,"MEA","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"MEA","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"MEA","CAPEX","DRI-EAF NG",60.9885591102512,"#7b7878"
2005,"MEA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"MEA","CAPEX","Scrap EAF",6.43345537016894,"#7b7878"
2005,"MEA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"MEA","DRI Pellets","DRI-EAF NG",162.84686158125,"#7d2222"
2005,"MEA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"MEA","EAF Scrap","Scrap EAF",47.9562800164474,"#a45353"
2005,"MEA","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"MEA","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"MEA","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"MEA","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"MEA","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"MEA","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"MEA","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"MEA","Iron Ore","BF-BOF",6.7327445109375,"#7e433d"
2005,"MEA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"MEA","Liquids","BF-BOF",NA,"#11522b"
2005,"MEA","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"MEA","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"MEA","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"MEA","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"MEA","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"MEA","OPEX","BF-BOF",2.21147445641447,"#cccccc"
2005,"MEA","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"MEA","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"MEA","OPEX","DRI-EAF NG",47.6001180703125,"#cccccc"
2005,"MEA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"MEA","OPEX","Scrap EAF",5.02115871710526,"#cccccc"
2005,"MEA","Solids","BF-BOF",0.331208803483875,"#76512c"
2005,"MEA","Solids","BF-BOF CCS",0,"#76512c"
2005,"NEU","BOF Scrap","BF-BOF",7.02879901766617e-08,"#fe0404"
2005,"NEU","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"NEU","CAPEX","BF-BOF",15.3966639966589,"#7b7878"
2005,"NEU","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"NEU","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"NEU","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"NEU","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"NEU","CAPEX","Scrap EAF",24.3374575959683,"#7b7878"
2005,"NEU","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"NEU","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"NEU","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"NEU","EAF Scrap","Scrap EAF",181.416340707439,"#a45353"
2005,"NEU","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"NEU","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"NEU","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"NEU","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"NEU","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"NEU","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"NEU","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"NEU","Iron Ore","BF-BOF",49.1085951573477,"#7e433d"
2005,"NEU","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"NEU","Liquids","BF-BOF",12.0280340701001,"#11522b"
2005,"NEU","Liquids","BF-BOF CCS",0,"#11522b"
2005,"NEU","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"NEU","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"NEU","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"NEU","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"NEU","OPEX","BF-BOF",16.1304804607463,"#cccccc"
2005,"NEU","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"NEU","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"NEU","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"NEU","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"NEU","OPEX","Scrap EAF",18.9948061078983,"#cccccc"
2005,"NEU","Solids","BF-BOF",NA,"#76512c"
2005,"NEU","Solids","BF-BOF CCS",NA,"#76512c"
2005,"OAS","BOF Scrap","BF-BOF",1.1134360717385e-07,"#fe0404"
2005,"OAS","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"OAS","CAPEX","BF-BOF",24.3899434814253,"#7b7878"
2005,"OAS","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"OAS","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"OAS","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"OAS","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"OAS","CAPEX","Scrap EAF",18.334049226604,"#7b7878"
2005,"OAS","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"OAS","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"OAS","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"OAS","EAF Scrap","Scrap EAF",136.665718180503,"#a45353"
2005,"OAS","Electricity","BF-BOF",16.5818002091851,"#d7cb1b"
2005,"OAS","Electricity","BF-BOF CCS",0,"#d7cb1b"
2005,"OAS","Electricity","DRI-EAF H2",0,"#d7cb1b"
2005,"OAS","Electricity","DRI-EAF NG",0,"#d7cb1b"
2005,"OAS","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2005,"OAS","Electricity","Scrap EAF",168.042917513135,"#d7cb1b"
2005,"OAS","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"OAS","Iron Ore","BF-BOF",77.793206411455,"#7e433d"
2005,"OAS","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"OAS","Liquids","BF-BOF",NA,"#11522b"
2005,"OAS","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"OAS","Non-H2 Gases","BF-BOF",81.1332848223903,"#85b3dd"
2005,"OAS","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2005,"OAS","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2005,"OAS","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2005,"OAS","OPEX","BF-BOF",25.5523863384437,"#cccccc"
2005,"OAS","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"OAS","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"OAS","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"OAS","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"OAS","OPEX","Scrap EAF",14.3092888342493,"#cccccc"
2005,"OAS","Solids","BF-BOF",0.386168899299504,"#76512c"
2005,"OAS","Solids","BF-BOF CCS",0,"#76512c"
2005,"REF","BOF Scrap","BF-BOF",2.04975558831295e-07,"#fe0404"
2005,"REF","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"REF","CAPEX","BF-BOF",44.9001287264112,"#7b7878"
2005,"REF","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"REF","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"REF","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"REF","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"REF","CAPEX","Scrap EAF",4.64260129979041,"#7b7878"
2005,"REF","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"REF","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"REF","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"REF","EAF Scrap","Scrap EAF",34.6068908738889,"#a45353"
2005,"REF","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"REF","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"REF","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"REF","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"REF","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"REF","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"REF","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"REF","Iron Ore","BF-BOF",143.211688234322,"#7e433d"
2005,"REF","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"REF","Liquids","BF-BOF",NA,"#11522b"
2005,"REF","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"REF","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"REF","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"REF","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"REF","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"REF","OPEX","BF-BOF",47.0401022756314,"#cccccc"
2005,"REF","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"REF","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"REF","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"REF","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"REF","OPEX","Scrap EAF",3.62343976062659,"#cccccc"
2005,"REF","Solids","BF-BOF",NA,"#76512c"
2005,"REF","Solids","BF-BOF CCS",NA,"#76512c"
2005,"SSA","BOF Scrap","BF-BOF",1.74586029478458e-07,"#fe0404"
2005,"SSA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"SSA","CAPEX","BF-BOF",38.2432678418388,"#7b7878"
2005,"SSA","CAPEX","BF-BOF CCS",0,"#7b7878"
2005,"SSA","CAPEX","DRI-EAF H2",0,"#7b7878"
2005,"SSA","CAPEX","DRI-EAF NG",0,"#7b7878"
2005,"SSA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2005,"SSA","CAPEX","Scrap EAF",9.08634781248691,"#7b7878"
2005,"SSA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2005,"SSA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2005,"SSA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2005,"SSA","EAF Scrap","Scrap EAF",67.7314778684807,"#a45353"
2005,"SSA","Electricity","BF-BOF",NA,"#d7cb1b"
2005,"SSA","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2005,"SSA","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2005,"SSA","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2005,"SSA","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2005,"SSA","Electricity","Scrap EAF",NA,"#d7cb1b"
2005,"SSA","Hydrogen","DRI-EAF H2",NA,"#33efef"
2005,"SSA","Iron Ore","BF-BOF",121.97922604185,"#7e433d"
2005,"SSA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2005,"SSA","Liquids","BF-BOF",NA,"#11522b"
2005,"SSA","Liquids","BF-BOF CCS",NA,"#11522b"
2005,"SSA","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2005,"SSA","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2005,"SSA","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2005,"SSA","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2005,"SSA","OPEX","BF-BOF",40.0659704473469,"#cccccc"
2005,"SSA","OPEX","BF-BOF CCS",0,"#cccccc"
2005,"SSA","OPEX","DRI-EAF H2",0,"#cccccc"
2005,"SSA","OPEX","DRI-EAF NG",0,"#cccccc"
2005,"SSA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2005,"SSA","OPEX","Scrap EAF",7.0916780952381,"#cccccc"
2005,"SSA","Solids","BF-BOF",NA,"#76512c"
2005,"SSA","Solids","BF-BOF CCS",NA,"#76512c"
2005,"USA","BOF Scrap","BF-BOF",1.07073843397618e-07,"#fe0404"
2005,"USA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2005,"USA","CAPEX","BF-BOF",23.4546468817855,"#7b7878"
2005,"USA","CAPEX","BF-BOF CCS",0,"#7b7878"
