"period","region","component","route","value","color"
2025,"EUR","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"EUR","OPEX","BF-BOF",29.1507708819496,"#cccccc"
2025,"EUR","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"EUR","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"EUR","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"EUR","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"EUR","OPEX","Scrap EAF",10.345307502153,"#cccccc"
2025,"EUR","Solids","BF-BOF",NA,"#76512c"
2025,"EUR","Solids","BF-BOF CCS",NA,"#76512c"
2025,"IND","BOF Scrap","BF-BOF",1.94157501118108e-07,"#fe0404"
2025,"IND","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"IND","CAPEX","BF-BOF",57.0900857176671,"#7b7878"
2025,"IND","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"IND","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"IND","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"IND","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"IND","CAPEX","Scrap EAF",6.22448516771665,"#7b7878"
2025,"IND","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"IND","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"IND","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"IND","EAF Scrap","Scrap EAF",46.3985737812625,"#a45353"
2025,"IND","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"IND","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"IND","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"IND","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"IND","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"IND","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"IND","Emission Cost","BF-BOF",4.54522569880821,"#444444"
2025,"IND","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"IND","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"IND","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"IND","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"IND","Iron Ore","BF-BOF",135.653361195941,"#7e433d"
2025,"IND","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"IND","Liquids","BF-BOF",NA,"#11522b"
2025,"IND","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"IND","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"IND","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"IND","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"IND","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"IND","OPEX","BF-BOF",44.5574524214075,"#cccccc"
2025,"IND","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"IND","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"IND","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"IND","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"IND","OPEX","Scrap EAF",4.85806245028045,"#cccccc"
2025,"IND","Solids","BF-BOF",NA,"#76512c"
2025,"IND","Solids","BF-BOF CCS",NA,"#76512c"
2025,"JPN","BOF Scrap","BF-BOF",1.64540937211392e-07,"#fe0404"
2025,"JPN","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"JPN","CAPEX","BF-BOF",42.0709818412452,"#7b7878"
2025,"JPN","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"JPN","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"JPN","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"JPN","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"JPN","CAPEX","Scrap EAF",10.5552038521189,"#7b7878"
2025,"JPN","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"JPN","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"JPN","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"JPN","EAF Scrap","Scrap EAF",78.6806284395824,"#a45353"
2025,"JPN","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"JPN","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"JPN","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"JPN","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"JPN","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"JPN","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"JPN","Emission Cost","BF-BOF",16.9048300005375,"#444444"
2025,"JPN","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"JPN","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"JPN","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"JPN","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"JPN","Iron Ore","BF-BOF",114.960952105981,"#7e433d"
2025,"JPN","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"JPN","Liquids","BF-BOF",NA,"#11522b"
2025,"JPN","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"JPN","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"JPN","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"JPN","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"JPN","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"JPN","OPEX","BF-BOF",32.8353994944708,"#cccccc"
2025,"JPN","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"JPN","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"JPN","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"JPN","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"JPN","OPEX","Scrap EAF",8.23808525643012,"#cccccc"
2025,"JPN","Solids","BF-BOF",NA,"#76512c"
2025,"JPN","Solids","BF-BOF CCS",NA,"#76512c"
2025,"LAM","BOF Scrap","BF-BOF",1.38783052041879e-07,"#fe0404"
2025,"LAM","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"LAM","CAPEX","BF-BOF",35.4850249505096,"#7b7878"
2025,"LAM","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"LAM","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"LAM","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"LAM","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"LAM","CAPEX","Scrap EAF",14.3216824661017,"#7b7878"
2025,"LAM","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"LAM","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"LAM","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"LAM","EAF Scrap","Scrap EAF",106.756723274352,"#a45353"
2025,"LAM","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"LAM","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"LAM","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"LAM","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"LAM","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"LAM","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"LAM","Emission Cost","BF-BOF",18.8736339737698,"#444444"
2025,"LAM","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"LAM","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"LAM","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"LAM","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"LAM","Iron Ore","BF-BOF",96.9645127182588,"#7e433d"
2025,"LAM","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"LAM","Liquids","BF-BOF",NA,"#11522b"
2025,"LAM","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"LAM","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"LAM","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"LAM","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"LAM","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"LAM","OPEX","BF-BOF",27.6952169720686,"#cccccc"
2025,"LAM","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"LAM","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"LAM","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"LAM","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"LAM","OPEX","Scrap EAF",11.177732123817,"#cccccc"
2025,"LAM","Solids","BF-BOF",NA,"#76512c"
2025,"LAM","Solids","BF-BOF CCS",NA,"#76512c"
2025,"MEA","BOF Scrap","BF-BOF",6.41586307624524e-09,"#fe0404"
2025,"MEA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"MEA","CAPEX","BF-BOF",1.64045290826228,"#7b7878"
2025,"MEA","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"MEA","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"MEA","CAPEX","DRI-EAF NG",52.8778816988647,"#7b7878"
2025,"MEA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"MEA","CAPEX","Scrap EAF",10.4648232282501,"#7b7878"
2025,"MEA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"MEA","DRI Pellets","DRI-EAF NG",141.190367625481,"#7d2222"
2025,"MEA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"MEA","EAF Scrap","Scrap EAF",78.006912954369,"#a45353"
2025,"MEA","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"MEA","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"MEA","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"MEA","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"MEA","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"MEA","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"MEA","Emission Cost","BF-BOF",0.880941373450594,"#444444"
2025,"MEA","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"MEA","Emission Cost","DRI-EAF NG",0.99493012620175,"#444444"
2025,"MEA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"MEA","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"MEA","Iron Ore","BF-BOF",4.48261533164338,"#7e433d"
2025,"MEA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"MEA","Liquids","BF-BOF",NA,"#11522b"
2025,"MEA","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"MEA","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"MEA","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"MEA","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"MEA","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"MEA","OPEX","BF-BOF",1.28033443093668,"#cccccc"
2025,"MEA","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"MEA","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"MEA","OPEX","DRI-EAF NG",41.2699274895791,"#cccccc"
2025,"MEA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"MEA","OPEX","Scrap EAF",8.16754533172645,"#cccccc"
2025,"MEA","Solids","BF-BOF",NA,"#76512c"
2025,"MEA","Solids","BF-BOF CCS",NA,"#76512c"
2025,"NEU","BOF Scrap","BF-BOF",6.92738992583774e-08,"#fe0404"
2025,"NEU","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"NEU","CAPEX","BF-BOF",17.7124368389076,"#7b7878"
2025,"NEU","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"NEU","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"NEU","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"NEU","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"NEU","CAPEX","Scrap EAF",24.4857442946322,"#7b7878"
2025,"NEU","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"NEU","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"NEU","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"NEU","EAF Scrap","Scrap EAF",182.521699808369,"#a45353"
2025,"NEU","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"NEU","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"NEU","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"NEU","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"NEU","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"NEU","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"NEU","Emission Cost","BF-BOF",4.60058025363655,"#444444"
2025,"NEU","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"NEU","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"NEU","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"NEU","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"NEU","Iron Ore","BF-BOF",48.4000732571825,"#7e433d"
2025,"NEU","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"NEU","Liquids","BF-BOF",NA,"#11522b"
2025,"NEU","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"NEU","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"NEU","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"NEU","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"NEU","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"NEU","OPEX","BF-BOF",13.8241351680538,"#cccccc"
2025,"NEU","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"NEU","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"NEU","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"NEU","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"NEU","OPEX","Scrap EAF",19.1105403450673,"#cccccc"
2025,"NEU","Solids","BF-BOF",NA,"#76512c"
2025,"NEU","Solids","BF-BOF CCS",NA,"#76512c"
2025,"OAS","BOF Scrap","BF-BOF",1.5349414442442e-07,"#fe0404"
2025,"OAS","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"OAS","CAPEX","BF-BOF",39.2464603171722,"#7b7878"
2025,"OAS","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"OAS","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"OAS","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"OAS","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"OAS","CAPEX","Scrap EAF",12.1705347890887,"#7b7878"
2025,"OAS","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"OAS","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"OAS","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"OAS","EAF Scrap","Scrap EAF",90.7216325773822,"#a45353"
2025,"OAS","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"OAS","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"OAS","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"OAS","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"OAS","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"OAS","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"OAS","Emission Cost","BF-BOF",9.37259948810394,"#444444"
2025,"OAS","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"OAS","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"OAS","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"OAS","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"OAS","Iron Ore","BF-BOF",107.242813155087,"#7e433d"
2025,"OAS","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"OAS","Liquids","BF-BOF",NA,"#11522b"
2025,"OAS","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"OAS","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"OAS","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"OAS","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"OAS","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"OAS","OPEX","BF-BOF",30.6309277050165,"#cccccc"
2025,"OAS","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"OAS","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"OAS","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"OAS","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"OAS","OPEX","Scrap EAF",9.49881258700035,"#cccccc"
2025,"OAS","Solids","BF-BOF",NA,"#76512c"
2025,"OAS","Solids","BF-BOF CCS",NA,"#76512c"
2025,"REF","BOF Scrap","BF-BOF",1.81217096221142e-07,"#fe0404"
2025,"REF","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"REF","CAPEX","BF-BOF",46.3348592371759,"#7b7878"
2025,"REF","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"REF","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"REF","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"REF","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"REF","CAPEX","Scrap EAF",8.11671187732193,"#7b7878"
2025,"REF","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"REF","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"REF","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"REF","EAF Scrap","Scrap EAF",60.5036151189549,"#a45353"
2025,"REF","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"REF","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"REF","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"REF","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"REF","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"REF","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"REF","Emission Cost","BF-BOF",11.5111313961927,"#444444"
2025,"REF","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"REF","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"REF","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"REF","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"REF","Iron Ore","BF-BOF",126.612199204255,"#7e433d"
2025,"REF","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"REF","Liquids","BF-BOF",NA,"#11522b"
2025,"REF","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"REF","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"REF","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"REF","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"REF","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"REF","OPEX","BF-BOF",36.1632542666542,"#cccccc"
2025,"REF","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"REF","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"REF","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"REF","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"REF","OPEX","Scrap EAF",6.33490033769779,"#cccccc"
2025,"REF","Solids","BF-BOF",NA,"#76512c"
2025,"REF","Solids","BF-BOF CCS",NA,"#76512c"
2025,"SSA","BOF Scrap","BF-BOF",1.31034219551098e-07,"#fe0404"
2025,"SSA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"SSA","CAPEX","BF-BOF",38.5293114252083,"#7b7878"
2025,"SSA","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"SSA","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"SSA","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"SSA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"SSA","CAPEX","Scrap EAF",15.4547650801358,"#7b7878"
2025,"SSA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"SSA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"SSA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"SSA","EAF Scrap","Scrap EAF",115.202950689303,"#a45353"
2025,"SSA","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"SSA","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"SSA","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"SSA","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"SSA","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"SSA","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"SSA","Emission Cost","BF-BOF",1.13070564002612,"#444444"
2025,"SSA","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"SSA","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"SSA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"SSA","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"SSA","Iron Ore","BF-BOF",91.550582446879,"#7e433d"
2025,"SSA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"SSA","Liquids","BF-BOF",NA,"#11522b"
2025,"SSA","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"SSA","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"SSA","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"SSA","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"SSA","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"SSA","OPEX","BF-BOF",30.0712100722427,"#cccccc"
2025,"SSA","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"SSA","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"SSA","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"SSA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"SSA","OPEX","Scrap EAF",12.0620761220731,"#cccccc"
2025,"SSA","Solids","BF-BOF",NA,"#76512c"
2025,"SSA","Solids","BF-BOF CCS",NA,"#76512c"
2025,"USA","BOF Scrap","BF-BOF",9.44213854864478e-08,"#fe0404"
2025,"USA","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2025,"USA","CAPEX","BF-BOF",24.1423226435258,"#7b7878"
2025,"USA","CAPEX","BF-BOF CCS",0,"#7b7878"
2025,"USA","CAPEX","DRI-EAF H2",0,"#7b7878"
2025,"USA","CAPEX","DRI-EAF NG",0,"#7b7878"
2025,"USA","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2025,"USA","CAPEX","Scrap EAF",20.8085220207493,"#7b7878"
2025,"USA","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2025,"USA","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2025,"USA","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2025,"USA","EAF Scrap","Scrap EAF",155.110939819772,"#a45353"
2025,"USA","Electricity","BF-BOF",NA,"#d7cb1b"
2025,"USA","Electricity","BF-BOF CCS",NA,"#d7cb1b"
2025,"USA","Electricity","DRI-EAF H2",NA,"#d7cb1b"
2025,"USA","Electricity","DRI-EAF NG",NA,"#d7cb1b"
2025,"USA","Electricity","DRI-EAF NG CCS",NA,"#d7cb1b"
2025,"USA","Electricity","Scrap EAF",NA,"#d7cb1b"
2025,"USA","Emission Cost","BF-BOF",17.3829754375124,"#444444"
2025,"USA","Emission Cost","BF-BOF CCS",0,"#444444"
2025,"USA","Emission Cost","DRI-EAF NG",0,"#444444"
2025,"USA","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2025,"USA","Hydrogen","DRI-EAF H2",NA,"#33efef"
2025,"USA","Iron Ore","BF-BOF",65.9700410040955,"#7e433d"
2025,"USA","Iron Ore","BF-BOF CCS",0,"#7e433d"
2025,"USA","Liquids","BF-BOF",NA,"#11522b"
2025,"USA","Liquids","BF-BOF CCS",NA,"#11522b"
2025,"USA","Non-H2 Gases","BF-BOF",NA,"#85b3dd"
2025,"USA","Non-H2 Gases","BF-BOF CCS",NA,"#85b3dd"
2025,"USA","Non-H2 Gases","DRI-EAF NG",NA,"#85b3dd"
2025,"USA","Non-H2 Gases","DRI-EAF NG CCS",NA,"#85b3dd"
2025,"USA","OPEX","BF-BOF",18.8425079242485,"#cccccc"
2025,"USA","OPEX","BF-BOF CCS",0,"#cccccc"
2025,"USA","OPEX","DRI-EAF H2",0,"#cccccc"
2025,"USA","OPEX","DRI-EAF NG",0,"#cccccc"
2025,"USA","OPEX","DRI-EAF NG CCS",0,"#cccccc"
2025,"USA","OPEX","Scrap EAF",16.2405559256749,"#cccccc"
2025,"USA","Solids","BF-BOF",NA,"#76512c"
2025,"USA","Solids","BF-BOF CCS",NA,"#76512c"
2030,"CAZ","BOF Scrap","BF-BOF",1.33487707607558e-07,"#fe0404"
2030,"CAZ","BOF Scrap","BF-BOF CCS",0,"#fe0404"
2030,"CAZ","CAPEX","BF-BOF",34.1310741142307,"#7b7878"
2030,"CAZ","CAPEX","BF-BOF CCS",0,"#7b7878"
2030,"CAZ","CAPEX","DRI-EAF H2",0,"#7b7878"
2030,"CAZ","CAPEX","DRI-EAF NG",0,"#7b7878"
2030,"CAZ","CAPEX","DRI-EAF NG CCS",0,"#7b7878"
2030,"CAZ","CAPEX","Scrap EAF",15.0960007548232,"#7b7878"
2030,"CAZ","DRI Pellets","DRI-EAF H2",0,"#7d2222"
2030,"CAZ","DRI Pellets","DRI-EAF NG",0,"#7d2222"
2030,"CAZ","DRI Pellets","DRI-EAF NG CCS",0,"#7d2222"
2030,"CAZ","EAF Scrap","Scrap EAF",112.528648707762,"#a45353"
2030,"CAZ","Electricity","BF-BOF",9.34681485075464,"#d7cb1b"
2030,"CAZ","Electricity","BF-BOF CCS",0,"#d7cb1b"
2030,"CAZ","Electricity","DRI-EAF H2",0,"#d7cb1b"
2030,"CAZ","Electricity","DRI-EAF NG",0,"#d7cb1b"
2030,"CAZ","Electricity","DRI-EAF NG CCS",0,"#d7cb1b"
2030,"CAZ","Electricity","Scrap EAF",71.9722982890367,"#d7cb1b"
2030,"CAZ","Emission Cost","BF-BOF",69.1830970042932,"#444444"
2030,"CAZ","Emission Cost","BF-BOF CCS",0,"#444444"
2030,"CAZ","Emission Cost","DRI-EAF NG",0,"#444444"
2030,"CAZ","Emission Cost","DRI-EAF NG CCS",0,"#444444"
2030,"CAZ","Hydrogen","DRI-EAF H2",0,"#33efef"
2030,"CAZ","Iron Ore","BF-BOF",93.2647778789187,"#7e433d"
2030,"CAZ","Iron Ore","BF-BOF CCS",0,"#7e433d"
2030,"CAZ","Liquids","BF-BOF",2.48486970216126,"#11522b"
2030,"CAZ","Liquids","BF-BOF CCS",0,"#11522b"
2030,"CAZ","Non-H2 Gases","BF-BOF",25.1607910077835,"#85b3dd"
2030,"CAZ","Non-H2 Gases","BF-BOF CCS",0,"#85b3dd"
2030,"CAZ","Non-H2 Gases","DRI-EAF NG",0,"#85b3dd"
2030,"CAZ","Non-H2 Gases","DRI-EAF NG CCS",0,"#85b3dd"
2030,"CAZ","OPEX","BF-BOF",26.6384905858662,"#cccccc"
